variable_set|section|subsection|variable_name|polity_name|polity_new_ID|predecessor|successor|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference|name|transition_year|confidence|is_disputed|is_uncertain|expert_checked
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Wenzong of Tang (Li Han, Wen Tsung)|Wuzong of Tang (Li Chan, Wun Tsung)|A|A|A|A|A|A|A|A|A|None|840|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Gregory IV|Sergius II|P|P|A|P|A|A|A|P|A|None|844|Confident|||False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire I|tr_byzantine_emp_1|Theophilus|Michael III, the Drunkard|A|A|A|A|A|A|A|A|A|None|842|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Gurang|Pikatan|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|847|Confident|||False
Crisisdb|Power Transitions||Power Transition|Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|Ramabhadra|Bhojadeva I|P|P|P|P|A|A|A|A|A|None|836|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mutasim|Al-Wathiq|A|A|A|A|A|A|A|A|A|None|842|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Ninmyō|Montoku|A|A|A|A|A|A|A|A|A|None|850|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early Angkor|kh_angkor_1|Jayavarman III|Indravarman I|IP|SU|SU|IP|SU|SU|SU|SU|SU|None|870|Confident|||False
Crisisdb|Power Transitions||Power Transition|Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|Bhojadeva I|Mahendrapala I|IA|A|A|IA|IA|IA|IA|IA|IA|None|885|Confident|||False
Crisisdb|Power Transitions||Power Transition|Pala Empire|in_pala_emp|Devapala|Mahendrapala|A|A|A|A|A|A|A|A|||854|Confident|||False
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Wuzong of Tang (Li Chan, Wun Tsung)|Xuānzong of Tang (Li Yi, Li Chen, Hsiuan Tsung, Xuanzong II)|A|A|A|A|A|A|A|A|A|None|846|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Charles I, the Bald|Louis II, the Stammerer|A|A|A|A|A|A|A|A|A|None|877|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Wathiq|Al-Mutawakkil|P|A|A|A|A|A|A|A|A|None|847|Confident|||False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire I|tr_byzantine_emp_1|Michael III, the Drunkard|Basil I, the Macedonian|P|P|P|P|SU|A|A|A|A|None|867|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kievan Rus|ua_kievan_rus|Askold and Dir|Oleg the Seer|P|P|P|A|A|A|A|IP|A|None|882|Confident|||False
Crisisdb|Power Transitions||Power Transition|East Francia|de_east_francia|Louis the German|Louis the Younger|A|A|A|A|A|A|A|A|A||876|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Sergius II|Leo IV|P|A|A|A|A|A|A|P|A|None|847|Confident|||False
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Xuānzong of Tang (Li Yi, Li Chen, Hsiuan Tsung, Xuanzong II)|Yizong of Tang (Li Wen, Li Cui, I Tsung)|A|A|A|A|A|A|A|A|A|None|859|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Pallava Empire|in_pallava_emp_2|Nandivarman III|Nriptunga|P|P|||U|SU||P|SU||869|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Leo IV|Benedict III|A|A|A|A|A|A|A|A|A|None|855|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Pikatan|Kayuwangi|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|855|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mutawakkil|Al-Muntasir|P|P|P|P|IP|A|A|A|A|Anarchy at Samarra|861|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Classic Tikal|gt_tikal_late_classic|Jewel K'awil|Jasaw Chan K'awiil II|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|869|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chola Empire|in_chola_emp|Vijayalaya|Aditya I|P|P|P|U|P|P|U|U|U||871|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Montoku|Seiwa|A|A|A|A|A|A|A|A|A|None|858|Confident|||False
Crisisdb|Power Transitions||Power Transition|Pala Empire|in_pala_emp|Mahendrapala|Surapala I|A|A|A|A|A|A|A|A|||866|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Benedict III|Nicholas I|P|P|A|P|A|A|A|A|P|None|858|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Kayuwangi|Tagwas|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|885|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Nicholas I|Hadrian II|P|A|A|P|A|A|A|P|A|None|867|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Seiwa|Yōzei|A|A|A|A|A|A|A|A|A|None|876|Confident|||False
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Yizong of Tang (Li Wen, Li Cui, I Tsung)|Xizong of Tang (Li Yan, Hsi Tsung)|A|A|A|A|A|A|A|A|A|None|873|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Muntasir|Al-Mustain|P|SU|A|P|A|P|A|A|IP|Battle of Lalakaon , Anarchy at Samarra|862|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mustain|Al-Mutazz|P|P|P|P|P|A|A|A|A|Anarchy at Samarra|866|Confident|||False
Crisisdb|Power Transitions||Power Transition|Pandya Dynasty|in_pandya_emp_2|Vargun II|Parnatak Veernarayan|P|P|A|U|P|P|P|P|P||880|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mutazz|Al-Mutadhi|P|P|P|IP|SU|SU|SU|SU|SU|Anarchy at Samarra|869|Confident|||False
Crisisdb|Power Transitions||Power Transition|Pala Empire|in_pala_emp|Surapala I|Gopala II|A|A|A|A|A|A|A|A|||870|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Hadrian II|John VIII|A|A|A|A|A|A|A|A|A|None|872|Confident|||False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire II|tr_byzantine_emp_2|Basil I, the Macedonian|Leo VI, the Wise|IP|IP|IP|IP|SU|A|A|A|A|None|886|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mutadhi|Al-Mutamid|P|P|P|P|P|A|A|A|A|Anarchy at Samarra|870|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Pallava Empire|in_pallava_emp_2|Nriptunga|Aparajita|P|P||||||P|P||880|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Late Classic Tikal|gt_tikal_late_classic|Jasaw Chan K'awiil II|Tikal abandoned|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|889|Confident|||False
Crisisdb|Power Transitions||Power Transition|Pala Empire|in_pala_emp|Gopala II|Vigrahapala|A|A|A|A|A|A|A|A|||871|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mutamid|Al-Mutadid|A|A|A|A|A|A|A|A|A|None|892|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chola Empire|in_chola_emp|Aditya I|Prantaka I|P|P|P|||||P|P||907|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Pala Empire|in_pala_emp|Vigrahapala|Narayanapala|A|A|A|A|A|A|A|A|||925|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|John VIII|Marinus I|P|A|DIS|A|A|A|A|A|A|None|882|Confident|||False
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Xizong of Tang (Li Yan, Hsi Tsung)|Zhaozong of Tang (Li Jie, Li Min, Li Ye, Chao Tsung)|A|A|A|P|P|A|A|P|A|None|888|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Yōzei|Kōkō|A|A|A|A|A|A|A|A|A|None|884|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Louis II, the Stammerer|Louis III|P|A|A|P|A|A|A|A|A|None|879|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early Angkor|kh_angkor_1|Indravarman I|Yaśovarman I|P|IA|IA|P|IA|IA|IA|IA|IA|None|889|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rashtrakuta Empire|in_rashtrakuta_emp|Krishna II|Indra III|P|A|A|A|A|A|A|P|A|None|914|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Louis III|Carloman II|A|A|A|A|A|A|A|A|A|None|882|Confident|||False
Crisisdb|Power Transitions||Power Transition|East Francia|de_east_francia|Louis the Younger|Charles the Fat|A|A|A|A|A|A|A|A|A||882|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Late Pallava Empire|in_pallava_emp_2|Aparajita||P|P||||||P|||890|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Pandya Dynasty|in_pandya_emp_2|Paratak Veernarayan|Marvarman Rajsimha II|P|P|P|U|A|P|U|P|U||900|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Marinus I|Hadrian III|U|U|A|U|U|U|U|U|U|None|884|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Carloman II|Charles II, the Fat|A|A|A|A|A|A|A|A|A|None|884|Confident|||False
Crisisdb|Power Transitions||Power Transition|East Francia|de_east_francia|Charles the Fat|Arnulf of Carinthia|P|P|A|P|A|IP|A|A|A||887|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kievan Rus|ua_kievan_rus|Oleg the Seer|Igor I|A|A|A|A|A|A|A|A|A|None|912|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Hadrian III|Stephen V|P|A|P|A|A|A|A|A|P|None|885|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Charles II, the Fat|Odo|P|P|A|P|P|A|P|A|A|None|887|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Kōkō|Uda|P|P|A|P|A|A|A|A|A|None|887|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Tagwas|Panumwangan|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|885|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Panumwangan|Gurunwangi|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|887|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Stephen V|Formosus|A|A|A|A|A|A|A|A|A|None|891|Confident|||False
Crisisdb|Power Transitions||Power Transition|Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|Mahendrapala I|Bhojadeva II|IP|IA|IA|IA|IA|IA|IA|IA|IA|None|910|Confident|||False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire II|tr_byzantine_emp_2|Leo VI, the Wise|Alexander|A|A|A|A|A|A|A|A|A|None|912|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Gurunwangi|Interregnum|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|887|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Interregnum|Watuhumalang / Wungkal|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|894|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Uda|Daigo|A|A|A|A|A|A|A|A|A|None|897|Confident|||False
Crisisdb|Power Transitions||Power Transition|East Francia|de_east_francia|Arnulf of Carinthia|Louis the Child|A|A|A|A|A|A|A|A|A||899|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Odo|Charles III, the Simple|P|P|A|P|P|A|A|A|P|None|898|Confident|||False
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Zhaozong of Tang (Li Jie, Li Min, Chao Tsung)|Ai of Tang (Zhaoxuan of Tang, Li Zuo, Li Chu, Ai Ti)|A|P|P|P|P|A|A|A|A|None|904|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early Angkor|kh_angkor_1|Yaśovarman I|Harsavarman I|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|911|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Formosus|Stephen VI|P|DIS|DIS|P|A|P|A|A|A|None|896|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Mutadid|Al-Muktafi|A|A|A|A|A|A|A|A|A|None|902|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Watuhumalang / Wungkal|Watukura|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|898|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Stephen VI|John IX|P|IA|P|P|A|P|A|A|P|None|897|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Daigo|Suzaku|A|A|A|A|A|A|A|A|A|None|930|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|John IX|Benedict IV|U|A|DIS|IP|A|A|A|A|A|None|900|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Balitung / Watukura|Daksha|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|913|Confident|||False
Crisisdb|Power Transitions||Power Transition|East Francia|de_east_francia|Louis the Child|Conrad I of Germany|A|A|A|A|A|A|A|A|A||911|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of St Peter I|it_st_peter_rep_1|Benedict IV|Sergius III|P|P|DIS|P|A|A|A|A|A|None|903|Confident|||False
Crisisdb|Power Transitions||Power Transition|Pandya Dynasty|in_pandya_emp_2|Marvarman Rajsimha II|Veerpandya|P|P|A||P|P|P|P|P||915|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Chandra Dynasty|bd_chandra_dyn|Trallokyacandra|Sricandra|SU|SU|SU|SU|SU|SU|SU|SU|SU||930|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Muktafi|Al-Muqtadir|P|A|A|P|A|A|A|A|A|None|908|Confident|||False
Crisisdb|Power Transitions||Power Transition|Tang Dynasty II|cn_tang_dyn_2|Ai of Tang (Zhaoxuan of Tang, Li Zuo, Li Chu, Ai Ti)|End of dynasty - Emperor Taizu (Zhu Quanzhong, T’ai Tsu, Chu Wen) creates Later Liang dynasty.|A|P|P|P|A|A|A|A|A|None|907|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rome - Republic of St Peter II|it_st_peter_rep_2|Sergius III|Anastasius III|U|U|A|U|U|U|U|U|U|None|911|Confident|||False
Crisisdb|Power Transitions||Power Transition|Five Dynasties Period|cn_five_dyn|Taizu of Later Liang (Zhu Quanzhong, T’ai Tsu, Chu Wen)|Zhu Yougui (Ying Wang)|P|P|P|P|A|A|A|A|A|None|912|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chola Empire|in_chola_emp|Prantaka I|Mandraditya|P|P|A||P|P||P|P||955|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Muqtadir|Al-Qahir|P|P|P|P|P|A|A|A|A|None|929|Confident|||False
Crisisdb|Power Transitions||Power Transition|Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|Bhojadeva II|Mahipala I|P|P|A|IP|IP|A|A|A|IP|None|913|Confident|||False
Crisisdb|Power Transitions||Power Transition|Fatimid Caliphate|tn_fatimid_cal|Al-Mahdi|Al-Qaim|A|A|A|A|A|A|A|A|A|None|934|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rome - Republic of St Peter II|it_st_peter_rep_2|Anastasius III|Lando|U|U|A|U|U|U|U|U|U|None|913|Confident|||False
Crisisdb|Power Transitions||Power Transition|East Francia|de_east_francia|Conrad I of Germany|Henry the Fowler|P|A|A|P|P|A|IP|A|A||919|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early Angkor|kh_angkor_1|Harsavarman I|Isanavarman II|P|SU|SU|P|SU|SU|SU|SU|SU|None|923|Confident|||False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire II|tr_byzantine_emp_2|Alexander|Constantine VII, Porphyrogenitus|A|A|A|A|A|A|A|A|A|None|913|Confident|||False
Crisisdb|Power Transitions||Power Transition|Five Dynasties Period|cn_five_dyn|Zhu Yougui (Ying Wang)|Mo of Later Liang (Zhu Youzhen, Zhu Zhen, Mo Ti)|A|P|P|P|A|A|A|A|A|None|913|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rome - Republic of St Peter II|it_st_peter_rep_2|Lando|John X|A|A|A|A|A|A|A|A|A|None|914|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Daksha|Tulodong|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|919|Confident|||False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire II|tr_byzantine_emp_2|Constantine VII, Porphyrogenitus|Romanus I, Lecapenus|P|P|A|P|A|A|A|A|A|None|920|Confident|||False
Crisisdb|Power Transitions||Power Transition|Five Dynasties Period|cn_five_dyn|Mo of Later Liang (Zhu Youzhen, Zhu Zhen, Mo Ti)|End of Later Liang dynasty - Chung Tsung (Li Ts’un-hsu)#|A|P|A|A|P|A|A|P|A|None|923|Confident|||False
Crisisdb|Power Transitions||Power Transition|Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|Mahipala I|Mahendrapala II|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|944|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kievan Rus|ua_kievan_rus|Igor I|Saint Olga|P|A|P|A|P|A|A|A|A|None|945|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rome - Republic of St Peter II|it_st_peter_rep_2|John X|Stephen VII|P|A|IP|A|P|A|A|A|A|None|928|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rashtrakuta Empire|in_rashtrakuta_emp|Indra III|Amoghavarsha II|IP|IA|SU|IP|IA|IA|IA|IA|IA|None|929|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Tulodong|Wawa|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|921|Confident|||False
Crisisdb|Power Transitions||Power Transition|Holy Roman Empire - Ottonian-Salian Dynasty|de_empire_1|Henry the Fowler|Otto I the Great|P|A|A|P|P|A|IP|A|A||936|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Byzantine Empire II|tr_byzantine_emp_2|Romanus I, Lecapenus|Constantine VII|P|P|A|P|A|A|A|A|A|None|944|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Robert I|Rudolf|P|A|A|P|P|A|A|A|A|Battle of Soissons|923|Confident|||False
Crisisdb|Power Transitions||Power Transition|Five Dynasties Period|cn_five_dyn|Zhuangzong of Later Tang (Li Cunxu, Chung Tsung , Li Ts’un-hsu)|Mingzong of Later Tang (Li Siyuan, Ming Tsung)|P|P|P|P|P|P|A|A|A|None|926|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early Angkor|kh_angkor_1|Isanavarman II|Jayavarman IV|IA|IA|IA|IA|IA|IA|IA|IA|IA|None|928|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Rudolf|Louis IV|A|A|A|A|A|A|A|A|A|None|936|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carolingian Empire II|fr_carolingian_emp_2|Charles III, the Simple|Robert I|P|P|A|P|P|A|P|A|P|None|936|Confident|||False
Crisisdb|Power Transitions||Power Transition|Anglo-Saxon England I|gb_anglo_saxon_1|Aelfweard|Athelstan|DIS|DIS|U|DIS|U|U|U|U|U|None|924|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Anglo-Saxon England II|gb_anglo_saxon_2|Athelstan|Edmund I|P|A|A|P|A|IP|IP|A|IA|None|939|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Pala Empire|in_pala_emp|Narayanapala|Rajyapala|A|A|A|A|A|A|A|A|||962|Confident|||False
Crisisdb|Power Transitions||Power Transition|Five Dynasties Period|cn_five_dyn|Mingzong of Later Tang (Li Siyuan, Ming Tsung)|Min of Later Tang (Li Conghou, Min Ti)|P|A|A|P|A|A|A|A|A|None|933|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Wawa|Sindock (Sri Is'äna(vikramadharmottungadeva))|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|928|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rome - Republic of St Peter II|it_st_peter_rep_2|Stephen VII|John XI|P|P|IP|A|A|A|A|A|A|None|931|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early Angkor|kh_angkor_1|Jayavarman IV|Harsavarman II|SU|IA|IA|SU|IA|IA|IA|IA|IA|None|941|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Qahir|Al-Muqtadir|P|P|A|P|A|A|A|A|A|None|929|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rashtrakuta Empire|in_rashtrakuta_emp|Amoghavarsha II|Govinda IV|P|P|P|P|A|A|A|A|A|None|930|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Muqtadir|Al-Qahir|P|P|P|P|P|A|A|A|A|None|932|Confident|||False
Crisisdb|Power Transitions||Power Transition|Medang Kingdom|id_medang_k|Sindock (Sri Is'äna(vikramadharmottungadeva))|Is'änatungavijayä|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|948|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rashtrakuta Empire|in_rashtrakuta_emp|Govinda IV|Amoghavarsha III|P|P|SU|P|P|A|A|A|A|None|935|Confident|||False
Crisisdb|Power Transitions||Power Transition|Heian|jp_heian|Suzaku|Murakami|A|A|A|A|A|A|A|A|A|None|946|Confident|||False
Crisisdb|Power Transitions||Power Transition|Chandra Dynasty|bd_chandra_dyn|Sricandra|Kalyanacandra|SU|SU|SU|SU|SU|SU|SU|SU|SU||975|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rome - Republic of St Peter II|it_st_peter_rep_2|John XI|Leo VII|P|A|A|IP|A|A|A|A|A|None|936|Confident|||False
Crisisdb|Power Transitions||Power Transition|Abbasid Caliphate I|iq_abbasid_cal_1|Al-Qahir|Al-Radi|P|P|A|P|A|A|A|A|A|None|934|Confident|||False
Crisisdb|Power Transitions||Power Transition|Five Dynasties Period|cn_five_dyn|Min of Later Tang (Li Conghou, Min Ti)|Li Congke of Later Tang (Last Emperor of Later Tang, Deposed Emperor of Later Tang, Wang Congke, Fei Ti)|P|P|P|P|P|A|A|A|A|None|934|Confident|||False
